system,task,model,precision,input_tokens,output_tokens,batch,concurrency,requests,runs,data_source,p50_ms,p95_ms,p99_ms,p99_9_ms,max_ms,alpha,beta,predicted_ms,read_bw_gbps,write_bw_gbps,queue_ms,throughput_tps,prefetch_hits,prefetch_misses,bytes_read,bytes_written,node_energy_j,gpu_energy_j,tokens,mae_ms,rmse_ms,prefetch_hit_rate,energy_per_request_j,edp_j_ms,energy_per_token_j
vllm,generation,llama4-17b,fp16,128,64,1,1,100,5,actual_test_variant_0829,3689.8444,4174.8508,4338.948126000001,4463.530062600002,4477.3725,0.7736,0.7252,3698.2604019999994,5.536,3.055,2.526,17.38735492,9300,1000,104230441100,24668722900,185069.6784,123113.6392,6400,32.13920399999998,38.420442548169554,0.9029126213592233,1850.696784,6828783.164540409,28.91713725
vllm,generation,mixtral-8x7b,fp16,128,64,1,1,100,5,actual_test_variant_0829,6218.1234,7112.00266,7337.291158,7442.247215800001,7453.909,1.0696,1.0297,6244.6451289999995,5.321,2.758,3.17,10.32245109,8500,1800,299845431900,66408048900,318289.2963,230765.7093,6400,55.88374900000004,65.31264112064909,0.8252427184466019,3182.892963,19791621.212925635,49.732702546875
vllm,generation,vit-h14,fp16,0,0,1,1,100,5,actual_test_variant_0829,793.1406,906.241675,933.4850260000004,999.2075026000008,1006.51,0.5855,0.5415,802.25377,5.355,3.047,2.734,1.25530056,9300,1000,16067918800,3758502600,36477.0727,23761.2908,100,6.723668999999994,8.06509529040419,0.9029126213592233,364.77072699999997,289314.4732752162,364.77072699999997
vllm,scoring,gpt-j-6b,fp16,128,64,1,1,100,5,actual_test_variant_0829,123.0979,140.70414,148.17915399999998,148.67401540000003,148.729,0.6191,0.6023,123.654879,5.377,2.743,2.473,521.11832831,9100,1200,61815406200,5709168300,5731.9469,3666.4398,6400,1.017510000000001,1.2387503181028865,0.883495145631068,57.319469,7055.906263015099,0.895616703125
vllm,scoring,llama3-8b,fp16,128,64,1,1,100,5,actual_test_variant_0829,146.46715,166.02677,169.03008100000002,172.62802810000005,173.0278,0.6631,0.6132,146.67965099999998,5.589,2.747,3.152,438.5245001,8500,1800,83967557200,8151577400,7219.4008,4669.0418,6400,1.42601,1.6522619765037265,0.8252427184466019,72.194008,10574.0505988372,1.128031375
vllm,scoring,llama4-17b,fp16,128,64,1,1,100,5,actual_test_variant_0829,230.62085,263.651305,267.0050590000001,275.8133959000001,276.7921,0.7419,0.6998,230.71051599999998,5.664,3.243,2.671,278.46380171,8700,1600,170067857100,16342223600,11275.5735,7978.977,6400,2.3374720000000018,2.594990765995134,0.8446601941747572,112.755735,26003.82344807475,1.761808359375
vllm,scoring,mixtral-8x7b,fp16,128,64,1,1,100,5,actual_test_variant_0829,310.9233,355.632955,376.49256,379.73223600000006,380.0922,1.1244,0.9932,313.08291299999996,5.535,2.722,2.692,205.61364262,8600,1700,479691160400,44063480100,17229.6758,11380.8457,6400,2.8741070000000004,3.333366133820285,0.8349514563106796,172.296758,53571.0765766614,2.69213684375
vllm,scoring,vit-h14,fp16,0,0,1,1,100,5,actual_test_variant_0829,86.80494999999999,101.008985,103.28741699999999,103.4671317,103.4871,0.5922,0.5626,87.30165900000001,5.263,2.936,3.117,11.53443888,9200,1100,24034555300,2495420800,3993.0487,2547.0391,100,0.7276619999999994,0.8531124231893469,0.8932038834951457,39.930487,3466.1639275106495,39.930487
vllm,ttft,gpt-j-6b,fp16,128,1,1,1,100,5,actual_test_variant_0829,264.94905,303.12039500000003,305.79200000000003,315.3613400000001,316.4246,0.6277,0.6102,265.49095700000004,5.6,2.954,2.46,3.79002441,9200,1100,62874720000,6194460900,12770.8472,7815.1544,100,2.2635760000000023,2.667662219734726,0.8932038834951457,127.708472,33836.2383333516,127.708472
vllm,ttft,llama3-8b,fp16,128,1,1,1,100,5,actual_test_variant_0829,387.3902,451.16581999999994,475.10255600000005,476.7024356,476.8802,0.6714,0.6039,393.57554400000004,5.659,3.161,2.671,2.56134593,8600,1700,78631505600,7634653200,18716.2775,12460.483,100,4.028768999999998,4.490708208657068,0.8349514563106796,187.162775,72505.024839805,187.162775
vllm,ttft,llama4-17b,fp16,128,1,1,1,100,5,actual_test_variant_0829,589.9545,653.7167499999999,696.921074,706.3366274000001,707.3828,0.7849,0.7196,591.4815219999999,5.659,3.047,2.512,1.69821426,8700,1600,161205754000,18238928000,29574.9549,20429.1236,100,4.789667000000003,5.758067308524627,0.8446601941747572,295.749549,174478.77730552052,295.749549
vllm,ttft,mixtral-8x7b,fp16,128,1,1,1,100,5,actual_test_variant_0829,828.905,955.2256,1031.7766589999999,1035.8092359,1036.2573,1.0687,1.0654,830.0406029999999,5.91,2.791,3.161,1.21476033,9300,1000,468887453000,45914305900,45260.6036,30522.8398,100,7.005358999999999,8.297418757643849,0.9029126213592233,452.606036,375167.40627058,452.606036
vllm,ttft,vit-h14,fp16,0,1,1,1,100,5,actual_test_variant_0829,191.00475,216.57835,222.939773,223.8550973,223.9568,0.5858,0.5415,190.07353600000002,5.647,2.84,3.095,5.30121614,9200,1100,24690787100,2643332300,8705.0632,5702.0133,100,1.6526859999999988,1.9636969038525254,0.8932038834951457,87.05063200000001,16627.084202502003,87.05063200000001
