system,task,model,precision,input_tokens,output_tokens,batch,concurrency,requests,runs,data_source,p50_ms,p95_ms,p99_ms,p99_9_ms,max_ms,alpha,beta,predicted_ms,read_bw_gbps,write_bw_gbps,queue_ms,throughput_tps,prefetch_hits,prefetch_misses,bytes_read,bytes_written,node_energy_j,gpu_energy_j,tokens,mae_ms,rmse_ms,prefetch_hit_rate,energy_per_request_j,edp_j_ms,energy_per_token_j
swapadvisor,ttft,llama3-8b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,431.94425,480.83575,496.4996650000002,530.9158765000004,534.7399,0.65,0.6444,431.304264,5.12,2.71,3.95,2.3273879600000003,8200.0,1900.0,87875030900.0,8787503100.0,21917.1319,14158.4676,100.0,8.890784000000004,10.829887763416576,0.8118811881188119,219.171319,94669.79100696575,219.171319
swapadvisor,ttft,llama4-17b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,696.269,780.884695,853.7006190000002,870.0788919000001,871.8987,0.7625,0.7444,701.085148,5.12,2.71,3.95,1.43138882,8200.0,1900.0,186734440600.0,18673444100.0,37177.2175,24908.7357,100.0,14.852782999999999,18.368191615684434,0.8118811881188119,371.772175,258853.440515075,371.772175
swapadvisor,ttft,mixtral-8x7b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,1055.55275,1179.799125,1234.8339790000002,1266.4091479000003,1269.9175,1.1125,1.0555,1054.1399490000001,5.12,2.71,3.95,0.9599346,8200.0,1900.0,494297048700.0,49429704900.0,58231.759,40692.3526,100.0,22.189984999999997,27.288967993874365,0.8118811881188119,582.31759,614666.9334978726,582.31759
swapadvisor,ttft,vit-h14,fp16,0,1,1,1,100,5,synthetic_expected_projection_not_measured,242.8784,278.97923499999996,287.85065600000024,328.5119756000005,333.0299,0.5813,0.5833,243.426025,5.12,2.71,3.95,4.1316029400000005,8200.0,1900.0,27460947100.0,2746094700.0,12013.825499999999,7573.5159,100.0,4.295989,5.525776640482315,0.8118811881188119,120.13825499999999,29178.987153191996,120.13825499999999
vllm,continuation,gpt-j-6b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,12.498,14.03172,14.929318,14.9576518,14.9608,0.625,0.5942,12.538374,5.6,2.95,2.75,80.54908252,8900.0,1400.0,60236916300.0,6023691600.0,593.6652,379.2332,100.0,0.23592600000000005,0.29282897465927116,0.8640776699029126,5.9366520000000005,74.196276696,5.9366520000000005
vllm,continuation,llama3-8b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,15.86075,17.70602,18.590987000000002,18.946228700000006,18.9857,0.65,0.6164,15.765395000000002,5.6,2.95,2.75,64.11311632,8900.0,1400.0,80315888400.0,8031588800.0,757.6838,489.4643,100.0,0.330527,0.4056194010399405,0.8640776699029126,7.576838,120.1743333085,7.576838
vllm,continuation,llama4-17b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,26.56845,29.493429999999996,29.994419999999998,30.165492,30.1845,0.7625,0.7164,26.607511,5.6,2.95,2.75,37.82174054,8900.0,1400.0,170671262900.0,17067126300.0,1338.3536,896.6968,100.0,0.5183269999999999,0.6607231620731939,0.8640776699029126,13.383536,355.5798070392,13.383536
vllm,continuation,mixtral-8x7b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,39.030950000000004,42.82805,43.97959400000002,46.21546940000003,46.4639,1.1125,1.0275,38.459659,5.6,2.95,2.75,26.042160420000002,8900.0,1400.0,451776872400.0,45177687200.0,2047.3256,1430.6702,100.0,0.725117,0.9123059749338488,0.8640776699029126,20.473256,799.0906312732001,20.473256
vllm,continuation,vit-h14,fp16,0,1,1,1,100,5,synthetic_expected_projection_not_measured,4.71455,5.602494999999999,5.968413,6.040851300000001,6.0489,0.5813,0.5553,4.764749,5.6,2.95,2.75,211.3941625,8900.0,1400.0,25098715100.0,2509871500.0,223.1005,140.6424,100.0,0.09580899999999998,0.11508579538761503,0.8640776699029126,2.231005,10.51818462275,2.231005
vllm,generation,gpt-j-6b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,1943.4895,2226.7012750000004,2307.894109,2374.7288209000008,2382.1549,0.625,0.5942,1953.066397,5.6,2.95,2.75,32.904981979999995,8900.0,1400.0,38332583100.0,8433168300.0,93067.3246,59451.4073,6400.0,39.062667999999995,49.12453510259004,0.8640776699029126,930.6732460000001,1808753.681531917,14.541769468750001
vllm,generation,llama3-8b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,2396.91615,2667.62192,2714.468708,2763.5278808000007,2768.9789,0.65,0.6164,2374.434815,5.6,2.95,2.75,27.124888040000002,8900.0,1400.0,51110110800.0,11244224400.0,114312.7745,73846.0523,6400.0,43.37465900000003,55.11583187198304,0.8640776699029126,1143.127745,2739981.3535035816,17.861371015625
vllm,generation,llama4-17b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,3996.56795,4478.02371,4628.338443000001,4682.924934300001,4688.9901,0.7625,0.7164,4012.598416,5.6,2.95,2.75,16.13398542,8900.0,1400.0,108608985500.0,23893976800.0,200961.6001,134644.2721,6400.0,79.94689499999997,100.97238947948341,0.8640776699029126,2009.616001,8031566.901403769,31.400250015625
vllm,generation,mixtral-8x7b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,5929.554,6819.570915,6912.518808000001,7062.964870800001,7079.6811,1.1125,1.0275,5977.967354,5.6,2.95,2.75,10.771697999999999,8900.0,1400.0,287494373400.0,63248762100.0,316774.6531,221362.1282,6400.0,112.62854999999998,138.50721673190677,0.8640776699029126,3167.746531,18783324.113877174,49.496039546875
vllm,generation,vit-h14,fp16,0,0,1,1,100,5,synthetic_expected_projection_not_measured,752.63855,848.85652,869.5010560000003,918.6268756000005,924.0853,0.5813,0.5553,758.081489,5.6,2.95,2.75,1.32965697,8900.0,1400.0,15971909600.0,3513820100.0,35374.4618,22300.0608,100.0,17.031433999999994,21.958446074469844,0.8640776699029126,353.74461799999995,266241.83636182384,353.74461799999995
vllm,scoring,gpt-j-6b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,111.21185,126.09957,131.75432,131.827382,131.8355,0.625,0.5942,111.210948,5.6,2.95,2.75,577.2938511699999,8900.0,1400.0,60236916300.0,6023691600.0,5296.4267,3383.3575,6400.0,2.1394990000000003,2.6630478452517528,0.8640776699029126,52.964267,5890.25411696395,0.827566671875
vllm,scoring,llama3-8b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,137.9803,156.879155,159.17169600000003,163.06500960000005,163.4976,0.65,0.6164,138.837504,5.6,2.95,2.75,465.83047911,8900.0,1400.0,80315888400.0,8031588800.0,6660.1776,4302.475,6400.0,2.492722000000001,3.125025741237984,0.8640776699029126,66.601776,9189.7330330128,1.04065275
vllm,scoring,llama4-17b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,229.66215,258.29048,267.13824900000003,270.61751490000006,271.0041,0.7625,0.7164,230.405976,5.6,2.95,2.75,278.77683225,8900.0,1400.0,170671262900.0,17067126300.0,11621.5683,7786.4514,6400.0,4.403383,5.557247084564443,0.8640776699029126,116.21568300000001,26690.343621498454,1.8158700468750002
vllm,scoring,mixtral-8x7b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,332.8594,380.48326499999996,393.58044800000005,403.9916048000001,405.1484,1.1125,1.0275,336.26361199999997,5.6,2.95,2.75,191.4741662,8900.0,1400.0,451776872400.0,45177687200.0,17819.8087,12452.4828,6400.0,6.750148999999999,8.352262431862396,0.8640776699029126,178.19808700000002,59314.908319967806,2.7843451093750002
vllm,scoring,vit-h14,fp16,0,0,1,1,100,5,synthetic_expected_projection_not_measured,77.96485,90.075255,91.72206600000001,94.77516660000005,95.1144,0.5813,0.5553,78.294004,5.6,2.95,2.75,12.80636019,8900.0,1400.0,25098715100.0,2509871500.0,3672.0234,2314.8432,100.0,1.4902469999999992,1.949406040387687,0.8640776699029126,36.720234,2862.8875357749,36.720234
vllm,ttft,gpt-j-6b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,294.35465,335.82036,345.636168,346.12336680000004,346.1775,0.625,0.5942,295.290253,5.6,2.95,2.75,3.39557836,8900.0,1400.0,60236916300.0,6023691600.0,14073.601,8990.2163,100.0,5.839186999999999,7.597061625977507,0.8640776699029126,140.73601,41426.298965946495,140.73601
vllm,ttft,llama3-8b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,365.72635,421.89712,438.991595,440.5414895,440.7137,0.65,0.6164,367.97842299999996,5.6,2.95,2.75,2.7385569,8900.0,1400.0,80315888400.0,8031588800.0,17710.9047,11441.2443,100.0,6.5903899999999975,8.736406166874337,0.8640776699029126,177.109047,64773.44531128846,177.109047
vllm,ttft,llama4-17b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,624.8408,685.6435,713.5767620000003,755.9760662000006,760.6871,0.7625,0.7164,621.333969,5.6,2.95,2.75,1.61276286,8900.0,1400.0,170671262900.0,17067126300.0,31385.0693,21027.9973,100.0,12.468314999999997,15.677739532620762,0.8640776699029126,313.850693,196106.71809467438,313.850693
vllm,ttft,mixtral-8x7b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,917.9833,1031.320205,1115.7855410000002,1115.8426541,1115.849,1.1125,1.0275,915.7140210000001,5.6,2.95,2.75,1.10102763,8900.0,1400.0,451776872400.0,45177687200.0,48455.4618,33860.6773,100.0,19.348722000000006,23.66360633273805,0.8640776699029126,484.55461799999995,444813.0472618794,484.55461799999995
vllm,ttft,vit-h14,fp16,0,1,1,1,100,5,synthetic_expected_projection_not_measured,215.50185,242.4883,249.67591000000004,254.34564100000006,254.8645,0.5813,0.5553,214.147379,5.6,2.95,2.75,4.68710015,8900.0,1400.0,25098715100.0,2509871500.0,10035.1168,6326.1382,100.0,3.9699860000000036,5.147782322126687,0.8640776699029126,100.351168,21625.8623536608,100.351168
